datasets/car-number-plate/videos/2103099-uhd_3840_2160_30fps.mp4,"[2315, 1717, 2508, 1776]",EYOBWIS
datasets/car-number-plate/videos/2103099-uhd_3840_2160_30fps.mp4,"[2400, 1695, 2588, 1751]",BP6BLYH
datasets/car-number-plate/videos/2103099-uhd_3840_2160_30fps.mp4,"[2345, 1689, 2521, 1739]",0g65 ZFX
datasets/car-number-plate/videos/2103099-uhd_3840_2160_30fps.mp4,"[2348, 1704, 2532, 1764]",0g65 ZFX
datasets/car-number-plate/videos/2103099-uhd_3840_2160_30fps.mp4,"[2348, 1720, 2534, 1773]",0g6s zeX
datasets/car-number-plate/videos/2103099-uhd_3840_2160_30fps.mp4,"[1137, 1682, 1318, 1738]",M64ogX
datasets/car-number-plate/videos/2103099-uhd_3840_2160_30fps.mp4,"[1128, 1689, 1317, 1746]",N64ogx
datasets/car-number-plate/videos/2103099-uhd_3840_2160_30fps.mp4,"[1125, 1693, 1312, 1753]",M640gx
datasets/car-number-plate/videos/2103099-uhd_3840_2160_30fps.mp4,"[1116, 1694, 1314, 1761]",M6aog
datasets/car-number-plate/videos/2103099-uhd_3840_2160_30fps.mp4,"[1115, 1706, 1311, 1767]",M64OGX
datasets/car-number-plate/videos/2103099-uhd_3840_2160_30fps.mp4,"[1110, 1715, 1309, 1772]",N64OG3
datasets/car-number-plate/videos/2103099-uhd_3840_2160_30fps.mp4,"[1109, 1716, 1310, 1776]",C640G3
datasets/car-number-plate/videos/2103099-uhd_3840_2160_30fps.mp4,"[2443, 1708, 2612, 1757]",LPUL
datasets/car-number-plate/videos/2103099-uhd_3840_2160_30fps.mp4,"[1094, 1693, 1281, 1748]",cebWL
datasets/car-number-plate/videos/2103099-uhd_3840_2160_30fps.mp4,"[1083, 1697, 1276, 1758]",CEbILL
datasets/car-number-plate/videos/2103099-uhd_3840_2160_30fps.mp4,"[1100, 1704, 1274, 1759]",cEBILL
datasets/car-number-plate/videos/2103099-uhd_3840_2160_30fps.mp4,"[1085, 1714, 1267, 1768]",cesILL
